Herkunftsort,URI
Niederhaus (Hinwil),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Essertines VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Blaubeuren (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Diessbach BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Cercottes (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Buchenberg (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Korb (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Weil (Breisgau) (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lugano TI,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ausserleimbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberspeck TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Freiburg im Breisgau (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Saint-Aubin (Jura) (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Reppischtal (Urdorf),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bad Liebenzell (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hachenburg (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Furna GR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mortain (Normandie) (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Alpirsbach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Scherz AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ansbach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Würth (Elsass) (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Saintes (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Braux (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Furt (Wülflingen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Halingen (Matzingen) TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Henau SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Thalheim AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ispringen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Laufen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Weier (Seen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wurmetshalden (Dättlikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Welmlingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Geisel TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ganterschwil SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hosenruck TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tutschgen (Kyburg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schreizen (Turbenthal),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sengi (Wila),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wiler (Rorbas),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
La Tour-de-Peilz VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberricketwil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Heiden AR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tannroda (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eichberg SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Murten FR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Seeben TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Graltshausen TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Grandson VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Blumenstein BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Vevey VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sonterswil TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Concise VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Steinebrunn TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Champoz BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
London (England),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Magdeburg (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Le Locle NE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Chambéry (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Memmingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Büren an der Aare BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Neckarweihingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rebstein SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lauban (Polen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Vaulion VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schlesien (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schönholzerswilen TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Butzbach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Paris (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Morges VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Allmersbach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tarbes (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mörsburg (Oberwinterthur),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wieshof,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oedenhof (Neftenbach),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hüslihof (Wülflingen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hinterebnet,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kollhoppen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kniebreche,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sonnau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wührenbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Meiringen BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Guttannen BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Katzern,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Füchsenwies,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Badenmatt,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterort,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Entweders,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rotweg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Teufenbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bruppacher,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lauterbrunnen BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kalkofen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Obersihlwald,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Büel,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Stengelen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hanegg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hinterlangmoos,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hinterschönau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tannenmattli,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Untere Laubegg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Andwil TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schmitten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Am Bach (Richterswil),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Seeli (Richterswil),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Seeli,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rebgarten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Happerswil TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Prestberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schömlet,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schuppis (Wila),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bleienbach BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rick (Pfäffikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bützberg BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Patach (Ungarn),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Vorderstieg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Blumenrohr,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hornhalden,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hard (Aussersihl),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bätpur (Horgen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Provence (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eschenmosen (Bülach),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oulx (Piemont) (Italien),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dossenbach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Geeren (Dübendorf),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hallwil AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Zürichberg (Fluntern),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Muhen AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lutry VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Urtenen BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kirchheim (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kusen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Froschgass,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberwacht,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Boglern,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Romainmôtier VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wiesentobel,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Zizers GR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hof (Herrliberg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sennhof (Zollikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Forch,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Pfannenstiel (Meilen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Obergoldbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Altbulach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Holzhausen (Oetwil am See),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Orbe VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wohlentbehren,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Platte (Fluntern),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ravensbühl (Pfäffikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterherten TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hehl,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rütibohl,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwerzi,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberrengg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unteralbis,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Risleten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eggwies,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Birwinken TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Brenden AR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eberswil TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rietheim (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Weiden (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Winterlingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lüterswil SO,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Vogelsang TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Seltisberg BL,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sitterdorf TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Arboldswil BL,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Osterfingen SH,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bretten (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Straubikon (Brütten),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hinterhomburg TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Billikon (Kyburg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Haumühle (Embrach),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sumiswald BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Blatten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bühlen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Conters im Prättigau GR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwellbrunn AR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Avers GR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Menziken AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Diepoldsau SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lupfig AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bottighofen TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Alt Sankt Johann SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Usingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Orpierre (Dauphiné) (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dauphiné (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kerzers FR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Basler Gebiet,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Matt GL,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gallenkirch AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Riedlingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bärenthal (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Diessbach bei Büren BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Malans GR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Reute AR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rosenthal (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Seedorf BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Staudenhof TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Fänser (Hirzel),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Stocken (Egnach) TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Steineloh (Roggwil) TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Spital,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hattenhausen TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Effingen AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dunkelbach (Russikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mattwil TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Neuhaus TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberamt Tuttlingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kuserwacht (Küsnacht),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Höhle (Bauma),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Entetswil TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Weil am Neckar (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Feld (Hirzel),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gamlikon (Stallikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Aegerstenried (Uster),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Leerüti (Gossau),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
